Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Unnamed: 48,Normalized Value (nM),Log10 Value (nM),Potencia
CHEMBL1770947,,,889.03,,-0.92,,COc1ccc([C@H]2N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)O)Cc3c2[nH]c2ccccc32)cc1,EC50,=,77000.0,nM,4.11,,,UO_0000065,,,,,,CHEMBL1772782,Antioxidant activity in rat PC12 cells assessed as protection against nitric oxide-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,77.0,,77000.0,4.886,Media
CHEMBL1770948,,,905.03,,-1.21,,COc1cc([C@H]2N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)O)Cc3c2[nH]c2ccccc32)ccc1O,EC50,=,77000.0,nM,4.11,,,UO_0000065,,,,,,CHEMBL1772782,Antioxidant activity in rat PC12 cells assessed as protection against nitric oxide-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,77.0,,77000.0,4.886,Media
CHEMBL1770949,,,308.34,,2.56,,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccccc2O)N1,EC50,=,77000.0,nM,4.11,,,UO_0000065,,,,,,CHEMBL1772782,Antioxidant activity in rat PC12 cells assessed as protection against nitric oxide-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,77.0,,77000.0,4.886,Media
CHEMBL1770950,,,322.36,,2.86,,COc1ccc([C@H]2N[C@H](C(=O)O)Cc3c2[nH]c2ccccc32)cc1,EC50,=,77000.0,nM,4.11,,,UO_0000065,,,,,,CHEMBL1772782,Antioxidant activity in rat PC12 cells assessed as protection against nitric oxide-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,77.0,,77000.0,4.886,Media
CHEMBL1770951,,,338.36,,2.57,,COc1cc([C@H]2N[C@H](C(=O)O)Cc3c2[nH]c2ccccc32)ccc1O,EC50,=,77000.0,nM,4.11,,,UO_0000065,,,,,,CHEMBL1772782,Antioxidant activity in rat PC12 cells assessed as protection against nitric oxide-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,77.0,,77000.0,4.886,Media
CHEMBL1770946,,,875.0,,-1.22,,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccccc2O)N1)C(=O)N[C@@H](CCCCN)C(=O)O,EC50,=,38000.0,nM,4.42,,,UO_0000065,,,,,,CHEMBL1772783,Antioxidant activity in rat PC12 cells assessed as protection against hydrogen peroxide-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,38.0,,38000.0,4.58,Media
CHEMBL1770947,,,889.03,,-0.92,,COc1ccc([C@H]2N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)O)Cc3c2[nH]c2ccccc32)cc1,EC50,=,38000.0,nM,4.42,,,UO_0000065,,,,,,CHEMBL1772783,Antioxidant activity in rat PC12 cells assessed as protection against hydrogen peroxide-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,38.0,,38000.0,4.58,Media
CHEMBL1770948,,,905.03,,-1.21,,COc1cc([C@H]2N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)O)Cc3c2[nH]c2ccccc32)ccc1O,EC50,=,38000.0,nM,4.42,,,UO_0000065,,,,,,CHEMBL1772783,Antioxidant activity in rat PC12 cells assessed as protection against hydrogen peroxide-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,38.0,,38000.0,4.58,Media
CHEMBL1770949,,,308.34,,2.56,,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccccc2O)N1,EC50,=,38000.0,nM,4.42,,,UO_0000065,,,,,,CHEMBL1772783,Antioxidant activity in rat PC12 cells assessed as protection against hydrogen peroxide-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,38.0,,38000.0,4.58,Media
CHEMBL1770950,,,322.36,,2.86,,COc1ccc([C@H]2N[C@H](C(=O)O)Cc3c2[nH]c2ccccc32)cc1,EC50,=,38000.0,nM,4.42,,,UO_0000065,,,,,,CHEMBL1772783,Antioxidant activity in rat PC12 cells assessed as protection against hydrogen peroxide-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,38.0,,38000.0,4.58,Media
CHEMBL1770951,,,338.36,,2.57,,COc1cc([C@H]2N[C@H](C(=O)O)Cc3c2[nH]c2ccccc32)ccc1O,EC50,=,38000.0,nM,4.42,,,UO_0000065,,,,,,CHEMBL1772783,Antioxidant activity in rat PC12 cells assessed as protection against hydrogen peroxide-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,38.0,,38000.0,4.58,Media
CHEMBL1770946,,,875.0,,-1.22,,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccccc2O)N1)C(=O)N[C@@H](CCCCN)C(=O)O,EC50,=,72000.0,nM,4.14,,,UO_0000065,,,,,,CHEMBL1772784,Antioxidant activity in rat PC12 cells assessed as protection against hydroxyl radical-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,72.0,,72000.0,4.857,Media
CHEMBL1770947,,,889.03,,-0.92,,COc1ccc([C@H]2N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)O)Cc3c2[nH]c2ccccc32)cc1,EC50,=,72000.0,nM,4.14,,,UO_0000065,,,,,,CHEMBL1772784,Antioxidant activity in rat PC12 cells assessed as protection against hydroxyl radical-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,72.0,,72000.0,4.857,Media
CHEMBL1770948,,,905.03,,-1.21,,COc1cc([C@H]2N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)O)Cc3c2[nH]c2ccccc32)ccc1O,EC50,=,72000.0,nM,4.14,,,UO_0000065,,,,,,CHEMBL1772784,Antioxidant activity in rat PC12 cells assessed as protection against hydroxyl radical-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,72.0,,72000.0,4.857,Media
CHEMBL1770949,,,308.34,,2.56,,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccccc2O)N1,EC50,=,72000.0,nM,4.14,,,UO_0000065,,,,,,CHEMBL1772784,Antioxidant activity in rat PC12 cells assessed as protection against hydroxyl radical-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,72.0,,72000.0,4.857,Media
CHEMBL1770950,,,322.36,,2.86,,COc1ccc([C@H]2N[C@H](C(=O)O)Cc3c2[nH]c2ccccc32)cc1,EC50,=,72000.0,nM,4.14,,,UO_0000065,,,,,,CHEMBL1772784,Antioxidant activity in rat PC12 cells assessed as protection against hydroxyl radical-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,72.0,,72000.0,4.857,Media
CHEMBL1770951,,,338.36,,2.57,,COc1cc([C@H]2N[C@H](C(=O)O)Cc3c2[nH]c2ccccc32)ccc1O,EC50,=,72000.0,nM,4.14,,,UO_0000065,,,,,,CHEMBL1772784,Antioxidant activity in rat PC12 cells assessed as protection against hydroxyl radical-induced reduction of cell viability pretreated 1 he before nitric oxide challenge incubated for 1 hr followed by washout measured after 14 hrs by MTT assay,F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL612556,PC-12,Rattus norvegicus,,CHEMBL1770118,1,,Eur J Med Chem,2011,,,,,72.0,,72000.0,4.857,Media
CHEMBL288114,GALLIC ACID,,170.12,,0.5,,O=C(O)c1cc(O)c(O)c(O)c1,EC50,=,1.85,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL1821320,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysisic analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1817655,1,,Bioorg Med Chem,2011,,,,,1.85,,10874.677,4.036,Alta
CHEMBL196,ASCORBIC ACID,,176.12,,-1.41,,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,EC50,=,41.08,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL1821320,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometric analysisic analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1817655,1,,Bioorg Med Chem,2011,,,,,41.08,,233250.057,5.368,Baja
CHEMBL116438,CURCUMIN,,368.39,,3.85,,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,EC50,=,13000.0,nM,4.89,,,UO_0000065,,,,,,CHEMBL1926426,Antioxidant activity of the compound assessed as DPPH radical scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1921702,1,,J Med Chem,2011,,,,,13.0,,13000.0,4.114,Alta
CHEMBL1922722,,,426.42,,3.7,,COc1cc(/C=C/C(=O)/C(CC(=O)O)=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,EC50,=,11000.0,nM,4.96,,,UO_0000065,,,,,,CHEMBL1926426,Antioxidant activity of the compound assessed as DPPH radical scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1921702,1,,J Med Chem,2011,,,,,11.0,,11000.0,4.041,Alta
CHEMBL1922718,,,482.53,,4.95,,COc1cc(/C=C/C(=O)/C(CC(=O)OC(C)(C)C)=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,EC50,=,16000.0,nM,4.8,,,UO_0000065,,,,,,CHEMBL1926426,Antioxidant activity of the compound assessed as DPPH radical scavenging activity by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL1921702,1,,J Med Chem,2011,,,,,16.0,,16000.0,4.204,Alta
CHEMBL2381970,,,446.5,,3.3,,O=C(O)C1CCCCC1C(=O)N1CCc2ccccc2C1CN1C(=O)c2ccccc2C1=O,EC50,>,100000000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2382889,Inhibition of Keap1-Nrf2 interaction in human HepG2 cells expressing ARE-bla assessed as activation of antioxidant response element by beta-lactamase reporter assay,B,BAO_0000219,cell-based format,,,,,,,,,CHEMBL3038498,Keap1/Nrf2,Homo sapiens,,CHEMBL2380257,1,,Bioorg Med Chem Lett,2013,,,,,100.0,,100000000.0,8.0,Baja
CHEMBL2381969,,,446.5,,3.3,,O=C(O)[C@@H]1CCCC[C@@H]1C(=O)N1CCc2ccccc2[C@@H]1CN1C(=O)c2ccccc2C1=O,EC50,>,100000.0,nM,,,,UO_0000065,,,,,,CHEMBL2382889,Inhibition of Keap1-Nrf2 interaction in human HepG2 cells expressing ARE-bla assessed as activation of antioxidant response element by beta-lactamase reporter assay,B,BAO_0000219,cell-based format,,,,,,,,,CHEMBL3038498,Keap1/Nrf2,Homo sapiens,,CHEMBL2380257,1,,Bioorg Med Chem Lett,2013,,,,,100.0,,100000.0,5.0,Media
CHEMBL2381968,,,446.5,,3.3,,O=C(O)[C@H]1CCCC[C@H]1C(=O)N1CCc2ccccc2[C@H]1CN1C(=O)c2ccccc2C1=O,EC50,=,18000.0,nM,4.75,,,UO_0000065,,,,,,CHEMBL2382889,Inhibition of Keap1-Nrf2 interaction in human HepG2 cells expressing ARE-bla assessed as activation of antioxidant response element by beta-lactamase reporter assay,B,BAO_0000219,cell-based format,,,,,,,,,CHEMBL3038498,Keap1/Nrf2,Homo sapiens,,CHEMBL2380257,1,,Bioorg Med Chem Lett,2013,,,,,18.0,,18000.0,4.255,Alta
CHEMBL95,TACRINE,,198.27,,2.7,,Nc1c2c(nc3ccccc13)CCCC2,EC50,>,1000000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2410858,Antioxidant activity assessed as DPPH free radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2406942,1,,Bioorg Med Chem,2013,,,,,1000.0,,1000000.0,6.0,Baja
CHEMBL2407153,,,514.74,,7.22,,O=C(CCCCCNc1c2c(nc3ccccc13)CCCC2)NCCCCCc1nc2ccccc2s1,EC50,>,1000000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2410858,Antioxidant activity assessed as DPPH free radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2406942,1,,Bioorg Med Chem,2013,,,,,1000.0,,1000000.0,6.0,Baja
CHEMBL2407151,,,534.73,,7.68,,O=C(CCCCCNc1c2c(nc3ccccc13)CCCC2)NCc1ccc(-c2nc3ccccc3s2)cc1,EC50,>,1000000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2410858,Antioxidant activity assessed as DPPH free radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2406942,1,,Bioorg Med Chem,2013,,,,,1000.0,,1000000.0,6.0,Baja
CHEMBL2407150,,,534.73,,7.93,,O=C(CCCCCNc1c2c(nc3ccccc13)CCCC2)Nc1ccc(Cc2nc3ccccc3s2)cc1,EC50,>,1000000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL2410858,Antioxidant activity assessed as DPPH free radical scavenging activity after 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2406942,1,,Bioorg Med Chem,2013,,,,,1000.0,,1000000.0,6.0,Baja
CHEMBL3410473,,,400.87,,4.5,,O=c1c2ccccc2n(Cc2cn(Cc3ccc(Cl)cc3)nn2)c2ccccc12,EC50,>,333.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL3411569,Antioxidant activity assessed as DPPH radical scavenging activity incubated in dark condition measured after 30 mins by UV/vis spectrophotometric analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407370,1,,Eur J Med Chem,2015,,,,,333.0,,830693.242,5.919,Baja
CHEMBL3410474,,,400.87,,4.5,,O=c1c2ccccc2n(Cc2cn(Cc3ccccc3)nn2)c2ccc(Cl)cc12,EC50,>,700.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL3411569,Antioxidant activity assessed as DPPH radical scavenging activity incubated in dark condition measured after 30 mins by UV/vis spectrophotometric analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407370,1,,Eur J Med Chem,2015,,,,,700.0,,1746202.011,6.242,Baja
CHEMBL3410477,,,396.45,,3.85,,COc1ccc2c(c1)c(=O)c1ccccc1n2Cc1cn(Cc2ccccc2)nn1,EC50,>,700.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL3411569,Antioxidant activity assessed as DPPH radical scavenging activity incubated in dark condition measured after 30 mins by UV/vis spectrophotometric analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407370,1,,Eur J Med Chem,2015,,,,,700.0,,1765670.324,6.247,Baja
CHEMBL3410482,,,380.45,,4.15,,Cc1ccc2c(c1)c(=O)c1ccccc1n2Cc1cn(Cc2ccccc2)nn1,EC50,>,333.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL3411569,Antioxidant activity assessed as DPPH radical scavenging activity incubated in dark condition measured after 30 mins by UV/vis spectrophotometric analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407370,1,,Eur J Med Chem,2015,,,,,333.0,,875279.275,5.942,Baja
CHEMBL3410484,,,384.41,,3.98,,O=c1c2ccccc2n(Cc2cn(Cc3ccccc3)nn2)c2c(F)cccc12,EC50,>,700.0,ug.mL-1,,Outside typical range,,UO_0000274,,,,,,CHEMBL3411569,Antioxidant activity assessed as DPPH radical scavenging activity incubated in dark condition measured after 30 mins by UV/vis spectrophotometric analysis,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3407370,1,,Eur J Med Chem,2015,,,,,700.0,,1820972.399,6.26,Baja
CHEMBL3593656,,,447.45,,3.64,,O=C(NCC1CCCN(c2nc3ccccc3o2)C1)c1cc([N+](=O)[O-])c2cccnc2c1O,EC50,=,881000.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL3595657,Antioxidant activity assessed as DPPH radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3593240,1,,Bioorg Med Chem,2015,,,,,881.0,,881000.0,5.945,Baja
CHEMBL3593657,,,446.51,,3.46,,O=C(NCC1CCCN(C2Cc3ccccc3C2)C1)c1cc([N+](=O)[O-])c2cccnc2c1O,EC50,=,523500.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL3595657,Antioxidant activity assessed as DPPH radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3593240,1,,Bioorg Med Chem,2015,,,,,523.5,,523500.0,5.719,Baja
CHEMBL3593655,,,463.52,,4.1,,O=C(NCC1CCCN(c2nc3ccccc3s2)C1)c1cc([N+](=O)[O-])c2cccnc2c1O,EC50,=,3829700.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL3595657,Antioxidant activity assessed as DPPH radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3593240,1,,Bioorg Med Chem,2015,,,,,3829.7,,3829700.0,6.583,Baja
CHEMBL3593654,,,477.55,,4.1,,O=C(NCC1CCCN(Cc2nc3ccccc3s2)C1)c1cc([N+](=O)[O-])c2cccnc2c1O,EC50,=,1325500.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL3595657,Antioxidant activity assessed as DPPH radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3593240,1,,Bioorg Med Chem,2015,,,,,1325.5,,1325500.0,6.122,Baja
CHEMBL3593653,,,519.56,,3.99,,COCCN(CC1CCN(Cc2nc3ccccc3o2)CC1)C(=O)c1cc([N+](=O)[O-])c2cccnc2c1O,EC50,=,770300.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL3595657,Antioxidant activity assessed as DPPH radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3593240,1,,Bioorg Med Chem,2015,,,,,770.3,,770300.0,5.887,Baja
CHEMBL3593652,,,535.63,,4.46,,COCCN(CC1CCN(Cc2nc3ccccc3s2)CC1)C(=O)c1cc([N+](=O)[O-])c2cccnc2c1O,EC50,=,4142400.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL3595657,Antioxidant activity assessed as DPPH radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3593240,1,,Bioorg Med Chem,2015,,,,,4142.4,,4142400.0,6.617,Baja
CHEMBL3593658,,,504.59,,3.82,,COCCN(CC1CCCN(C2Cc3ccccc3C2)C1)C(=O)c1cc([N+](=O)[O-])c2cccnc2c1O,EC50,=,3448800.0,nM,,Outside typical range,,UO_0000065,,,,,,CHEMBL3595657,Antioxidant activity assessed as DPPH radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3593240,1,,Bioorg Med Chem,2015,,,,,3448.8,,3448800.0,6.538,Baja
CHEMBL50,QUERCETIN,,302.24,,1.99,,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,EC50,=,10900.0,nM,4.96,,,UO_0000065,,,,,,CHEMBL3595657,Antioxidant activity assessed as DPPH radical scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3593240,1,,Bioorg Med Chem,2015,,,,,10.9,,10900.0,4.037,Alta
CHEMBL3634562,,,188.13,,0.5,,O.O=C(O)c1cc(O)c(O)c(O)c1,EC50,=,10000.0,nM,5.0,,,UO_0000065,,,,,,CHEMBL3635258,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3632598,1,,Bioorg Med Chem,2015,,,,,10.0,,10000.0,4.0,Alta
CHEMBL608410,PINOBAKSIN,,272.26,,1.78,,O=C1c2c(O)cc(O)cc2O[C@H](c2ccccc2)[C@H]1O,EC50,>,100000.0,nM,,,,UO_0000065,,,,,,CHEMBL3635258,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3632598,1,,Bioorg Med Chem,2015,,,,,100.0,,100000.0,5.0,Media
CHEMBL3634563,,,272.26,,1.78,,O=C1c2c(O)cc(O)cc2O[C@@H](c2ccccc2)[C@@H]1O,EC50,>,100000.0,nM,,,,UO_0000065,,,,,,CHEMBL3635258,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3632598,1,,Bioorg Med Chem,2015,,,,,100.0,,100000.0,5.0,Media
CHEMBL3634564,,,288.25,,1.48,,O=C1c2c(O)cc(O)cc2O[C@H](c2ccccc2O)[C@H]1O,EC50,>,100000.0,nM,,,,UO_0000065,,,,,,CHEMBL3635258,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3632598,1,,Bioorg Med Chem,2015,,,,,100.0,,100000.0,5.0,Media
CHEMBL3634565,,,288.25,,1.48,,O=C1c2c(O)cc(O)cc2O[C@@H](c2ccccc2O)[C@@H]1O,EC50,>,100000.0,nM,,,,UO_0000065,,,,,,CHEMBL3635258,Antioxidant activity assessed as DPPH radical scavenging activity after 30 mins by spectrophotometry,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3632598,1,,Bioorg Med Chem,2015,,,,,100.0,,100000.0,5.0,Media
