Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Unnamed: 48,Normalized Value (nM),Log10 Value (nM),Deviation_from_mean,Deviation_from_median,Mean_log10,Median_log10,Std_log10,Anderson_stat,Anderson_critical_value_5pct,Skewness,Kurtosis,Category,Subcategory
CHEMBL5405968,,,,2.0,"8,11",,CCOP(=O)(OCC)C(Nc1cc(C)cc(C)c1)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)c(OC)c1,IC50,0,46154.0,nM,"4,34",,,UO_0000065,,,,,0.0,CHEMBL5362935,Antioxidant activity assessed as ABTS radical scavenging activity incubated for 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5360568,1,,Eur J Med Chem,2023,,,,,"46,154",,46154.0,4.664,0.1249474778642332,0.1360000000000001,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL5402496,,,,2.0,"8,8",,CCOP(=O)(OCC)C(Nc1cccc(Cl)c1Cl)c1ccc(OCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)c(OC)c1,IC50,0,29326.0,nM,"4,53",,,UO_0000065,,,,,0.0,CHEMBL5362935,Antioxidant activity assessed as ABTS radical scavenging activity incubated for 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5360568,1,,Eur J Med Chem,2023,,,,,"29,326",,29326.0,4.467,-0.0720525221357668,-0.0609999999999999,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL153,TROLOX,,,0.0,"2,49",,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,IC50,0,25128.0,nM,"4,6",,,UO_0000065,,,,,0.0,CHEMBL5362935,Antioxidant activity assessed as ABTS radical scavenging activity incubated for 30 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5360568,1,,Eur J Med Chem,2023,,,,,"25,128",,25128.0,4.4,-0.1390525221357661,-0.1279999999999992,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL5396449,,,,2.0,"6,6",,COc1cc(/C=C2/C(=O)N(c3ccc(C(C)C)cc3)C(C(=O)NC3CCCCC3)c3ccccc32)ccc1O,IC50,0,17200.0,nM,"4,76",,,UO_0000065,,,,,0.0,CHEMBL5380754,Antioxidant activity in Wistar rat brain homogenate assessed as inhibition of FeSO4-induced lipid peroxidation preincubated with compound for 30 mins followed by FeSO4 addition and measured after 1 hrs by TBARS assay,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613617,Brain,Rattus norvegicus,,CHEMBL5376028,1,,RSC Med Chem,2024,,,,,"17,2",,17200.0,4.236,-0.3030525221357667,-0.2919999999999998,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL5403496,,,,1.0,"5,48",,COc1cc(/C=C2/C(=O)N(c3ccccc3)C(C(=O)NC3CCCCC3)c3ccccc32)ccc1O,IC50,0,19200.0,nM,"4,72",,,UO_0000065,,,,,0.0,CHEMBL5380754,Antioxidant activity in Wistar rat brain homogenate assessed as inhibition of FeSO4-induced lipid peroxidation preincubated with compound for 30 mins followed by FeSO4 addition and measured after 1 hrs by TBARS assay,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613617,Brain,Rattus norvegicus,,CHEMBL5376028,1,,RSC Med Chem,2024,,,,,"19,2",,19200.0,4.283,-0.2560525221357661,-0.2449999999999992,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL5394121,,,,1.0,"5,18",,COc1cc(/C=C2/C(=O)N(c3ccc(O)cc3)C(C(=O)NC3CCCCC3)c3ccccc32)ccc1O,IC50,0,22700.0,nM,"4,64",,,UO_0000065,,,,,0.0,CHEMBL5380754,Antioxidant activity in Wistar rat brain homogenate assessed as inhibition of FeSO4-induced lipid peroxidation preincubated with compound for 30 mins followed by FeSO4 addition and measured after 1 hrs by TBARS assay,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613617,Brain,Rattus norvegicus,,CHEMBL5376028,1,,RSC Med Chem,2024,,,,,"22,7",,22700.0,4.356,-0.1830525221357666,-0.1719999999999997,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL5436423,,,,1.0,"6,46",,O=C(N/N=C/c1ccc(Cl)cc1)c1ccc(NC2CCCCC2)c(NCc2ccccc2)c1,IC50,0,46830.0,nM,"4,33",,,UO_0000065,,,,,0.0,CHEMBL5390008,Antioxidant activity assessed as DPPH radical scavenging activity incubated for 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5385970,1,,RSC Med Chem,2024,,,,,"46,83",,46830.0,4.671,0.1319474778642337,0.1430000000000006,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL5402161,,,,1.0,"5,51",,O=C(N/N=C/c1ccc(O)cc1)c1ccc(NC2CCCCC2)c(NCc2ccccc2)c1,IC50,0,56770.0,nM,"4,25",,,UO_0000065,,,,,0.0,CHEMBL5390008,Antioxidant activity assessed as DPPH radical scavenging activity incubated for 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5385970,1,,RSC Med Chem,2024,,,,,"56,77",,56770.0,4.754,0.214947477864233,0.2259999999999999,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL5439921,,,,2.0,"7,39",,O=C(N/N=C/c1ccc(OCc2ccccc2)cc1)c1ccc(NC2CCCCC2)c(NCc2ccccc2)c1,IC50,0,38080.0,nM,"4,42",,,UO_0000065,,,,,0.0,CHEMBL5390008,Antioxidant activity assessed as DPPH radical scavenging activity incubated for 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5385970,1,,RSC Med Chem,2024,,,,,"38,08",,38080.0,4.581,0.0419474778642339,0.0530000000000008,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL5429651,,,,2.0,"7,39",,O=C(N/N=C/c1cccc(OCc2ccccc2)c1)c1ccc(NC2CCCCC2)c(NCc2ccccc2)c1,IC50,0,59200.0,nM,"4,23",,,UO_0000065,,,,,0.0,CHEMBL5390008,Antioxidant activity assessed as DPPH radical scavenging activity incubated for 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5385970,1,,RSC Med Chem,2024,,,,,"59,2",,59200.0,4.772,0.2329474778642337,0.2440000000000006,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL5436051,,,,1.0,"5,68",,N#Cc1cccc(/C=N/NC(=O)c2ccc(NC3CCCCC3)c(NCc3ccccc3)c2)c1,IC50,0,38640.0,nM,"4,41",,,UO_0000065,,,,,0.0,CHEMBL5390008,Antioxidant activity assessed as DPPH radical scavenging activity incubated for 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5385970,1,,RSC Med Chem,2024,,,,,"38,64",,38640.0,4.587,0.0479474778642332,0.0590000000000001,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL5435093,,,,1.0,"5,72",,O=C(N/N=C/c1cccc([N+](=O)[O-])c1)c1ccc(NC2CCCCC2)c(NCc2ccccc2)c1,IC50,0,45870.0,nM,"4,34",,,UO_0000065,,,,,0.0,CHEMBL5390008,Antioxidant activity assessed as DPPH radical scavenging activity incubated for 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5385970,1,,RSC Med Chem,2024,,,,,"45,87",,45870.0,4.662,0.1229474778642334,0.1340000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL5440759,,,,1.0,"5,82",,COc1ccccc1/C=N/NC(=O)c1ccc(NC2CCCCC2)c(NCc2ccccc2)c1,IC50,0,54490.0,nM,"4,26",,,UO_0000065,,,,,0.0,CHEMBL5390008,Antioxidant activity assessed as DPPH radical scavenging activity incubated for 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5385970,1,,RSC Med Chem,2024,,,,,"54,49",,54490.0,4.736,0.1969474778642332,0.2080000000000001,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL3633556,,,,0.0,"3,19",,CCOC(=O)c1ccc(NC2CCCCC2)c(N)c1,IC50,0,54280.0,nM,"4,26",,,UO_0000065,,,,,0.0,CHEMBL5390008,Antioxidant activity assessed as DPPH radical scavenging activity incubated for 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5385970,1,,RSC Med Chem,2024,,,,,"54,28",,54280.0,4.735,0.1959474778642338,0.2070000000000007,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL3633564,,,,1.0,"5,22",,CCOC(=O)c1ccc(NC2CCCCC2)c(NCc2ccccc2)c1,IC50,0,46810.0,nM,"4,33",,,UO_0000065,,,,,0.0,CHEMBL5390008,Antioxidant activity assessed as DPPH radical scavenging activity incubated for 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5385970,1,,RSC Med Chem,2024,,,,,"46,81",,46810.0,4.67,0.1309474778642334,0.1420000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL5414196,,,,0.0,"3,18",,COc1ccc(C[C@H]2c3c(ccc(OC)c3O)CCN2C)cc1,IC50,0,38300.0,nM,"4,42",,,UO_0000065,,,,,0.0,CHEMBL5390773,Antioxidant activity assessed as ABTS radical scavenging activity incubated for 10 min by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5390208,1,,J Nat Prod,2023,,,,,"38,3",,38300.0,4.583,0.0439474778642337,0.0550000000000006,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL1235966,SCOULERINE,,,0.0,"2,77",,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2,IC50,0,43800.0,nM,"4,36",,,UO_0000065,,,,,0.0,CHEMBL5390773,Antioxidant activity assessed as ABTS radical scavenging activity incubated for 10 min by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5390208,1,,J Nat Prod,2023,,,,,"43,8",,43800.0,4.641,0.1019474778642335,0.1130000000000004,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL5420095,,,,0.0,"2,92",,COc1cc2c(c(O)c1OC)CC[N@+]1(C)Cc3c(ccc(O)c3OC)C[C@@H]21.[OH-],IC50,0,43600.0,nM,"4,36",,,UO_0000065,,,,,0.0,CHEMBL5390773,Antioxidant activity assessed as ABTS radical scavenging activity incubated for 10 min by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5390208,1,,J Nat Prod,2023,,,,,"43,6",,43600.0,4.639,0.0999474778642337,0.1110000000000006,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
CHEMBL5434024,,,,0.0,"2,78",,COc1cc2c(cc1O)CC[n+]1cc3c(OC)c(O)ccc3cc1-2,IC50,0,26500.0,nM,"4,58",,,UO_0000065,,,,,0.0,CHEMBL5390773,Antioxidant activity assessed as ABTS radical scavenging activity incubated for 10 min by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL5390208,1,,J Nat Prod,2023,,,,,"26,5",,26500.0,4.423,-0.1160525221357664,-0.1049999999999995,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL3608626,,,312.35,,2.53,,Oc1ccc(-c2nnc(S)n2/N=C/c2cccc(O)c2)cc1,IC50,=,20.0,ug.mL-1,,,,UO_0000274,,,,,,CHEMBL3609953,Antioxidant activity assessed as hydrogen peroxide scavenging activity,P,BAO_0000100,small-molecule physicochemical format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3608236,1,,Eur J Med Chem,2015,,,,,20.0,,64030.735,4.806,0.2669474778642335,0.2780000000000004,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL153,TROLOX,,250.29,,2.49,,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,IC50,=,26300.0,nM,4.58,,,UO_0000065,,,,,,CHEMBL2343224,Antioxidant activity assessed as inhibition of ABTS radical formation for 15 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2331554,1,,Eur J Med Chem,2013,,,,,26.3,,26300.0,4.42,-0.1190525221357665,-0.1079999999999996,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL2337630,,,280.28,,1.61,,CCOC(=O)C(=Cc1ccc(O)c(O)c1)C(=O)OCC,IC50,=,21100.0,nM,4.68,,,UO_0000065,,,,,,CHEMBL2343224,Antioxidant activity assessed as inhibition of ABTS radical formation for 15 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2331554,1,,Eur J Med Chem,2013,,,,,21.1,,21100.0,4.324,-0.2150525221357666,-0.2039999999999997,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL17347,ETHYL CAFFEATE,,208.21,,1.67,,CCOC(=O)/C=C/c1ccc(O)c(O)c1,IC50,=,22600.0,nM,4.65,,,UO_0000065,,,,,,CHEMBL2343224,Antioxidant activity assessed as inhibition of ABTS radical formation for 15 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2331554,1,,Eur J Med Chem,2013,,,,,22.6,,22600.0,4.354,-0.1850525221357664,-0.1739999999999995,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL145,CAFFEIC ACID,,180.16,,1.20,,O=C(O)/C=C/c1ccc(O)c(O)c1,IC50,=,17900.0,nM,4.75,,,UO_0000065,,,,,,CHEMBL2343224,Antioxidant activity assessed as inhibition of ABTS radical formation for 15 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2331554,1,,Eur J Med Chem,2013,,,,,17.9,,17900.0,4.253,-0.2860525221357664,-0.2749999999999994,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL153,TROLOX,,250.29,,2.49,,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,IC50,=,30900.0,nM,4.51,,,UO_0000065,,,,,,CHEMBL2343225,Antioxidant activity assessed as inhibition of DPPH radical formation measured every min for 45 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2331554,1,,Eur J Med Chem,2013,,,,,30.9,,30900.0,4.49,-0.0490525221357662,-0.0379999999999993,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL2337630,,,280.28,,1.61,,CCOC(=O)C(=Cc1ccc(O)c(O)c1)C(=O)OCC,IC50,=,21900.0,nM,4.66,,,UO_0000065,,,,,,CHEMBL2343225,Antioxidant activity assessed as inhibition of DPPH radical formation measured every min for 45 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2331554,1,,Eur J Med Chem,2013,,,,,21.9,,21900.0,4.34,-0.1990525221357666,-0.1879999999999997,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL17347,ETHYL CAFFEATE,,208.21,,1.67,,CCOC(=O)/C=C/c1ccc(O)c(O)c1,IC50,=,26600.0,nM,4.58,,,UO_0000065,,,,,,CHEMBL2343225,Antioxidant activity assessed as inhibition of DPPH radical formation measured every min for 45 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2331554,1,,Eur J Med Chem,2013,,,,,26.6,,26600.0,4.425,-0.1140525221357666,-0.1029999999999997,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL145,CAFFEIC ACID,,180.16,,1.20,,O=C(O)/C=C/c1ccc(O)c(O)c1,IC50,=,18100.0,nM,4.74,,,UO_0000065,,,,,,CHEMBL2343225,Antioxidant activity assessed as inhibition of DPPH radical formation measured every min for 45 mins by spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2331554,1,,Eur J Med Chem,2013,,,,,18.1,,18100.0,4.258,-0.2810525221357665,-0.2699999999999996,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL513477,HORMOTHAMNIONE,,400.38,,3.41,,COc1c(OC)c(O)c2c(=O)c(C)c(/C=C/c3cc(O)cc(O)c3)oc2c1OC,IC50,>,31000.0,nM,,,,UO_0000065,,,,,,CHEMBL993750,"Antioxidant activity against TPA-induced ROS production in human HL60 cells by 2',7'-dichlorodihydrofluorescein diacetate cellular-based assay",F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL383,HL-60,Homo sapiens,,CHEMBL1159380,1,,J Nat Prod,2003,,,,,31.0,,31000.0,4.491,-0.0480525221357668,-0.0369999999999999,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL466370,,,200.19,,0.59,,CC(=O)OC/C=C(\OC(C)=O)C(C)=O,IC50,=,49000.0,nM,4.31,,,UO_0000065,,,,,,CHEMBL993750,"Antioxidant activity against TPA-induced ROS production in human HL60 cells by 2',7'-dichlorodihydrofluorescein diacetate cellular-based assay",F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL383,HL-60,Homo sapiens,,CHEMBL1159380,1,,J Nat Prod,2003,,,,,49.0,,49000.0,4.69,0.1509474778642339,0.1620000000000008,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL466369,HORMOTHAMNIONE DIACETATE,,484.46,,3.85,,COc1c(OC)c(O)c2c(=O)c(C)c(/C=C/c3cc(OC(C)=O)cc(OC(C)=O)c3)oc2c1OC,IC50,=,18300.0,nM,4.74,,,UO_0000065,,,,,,CHEMBL993750,"Antioxidant activity against TPA-induced ROS production in human HL60 cells by 2',7'-dichlorodihydrofluorescein diacetate cellular-based assay",F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL383,HL-60,Homo sapiens,,CHEMBL1159380,1,,J Nat Prod,2003,,,,,18.3,,18300.0,4.262,-0.2770525221357669,-0.266,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL505177,SCYTONEMIN,,546.58,,6.52,,O=C1C(C2=C3c4ccccc4NC3/C(=C\c3ccc(O)cc3)C2=O)=C2C(=Nc3ccccc32)/C1=C\c1ccc(O)cc1,IC50,>,23000.0,nM,,,,UO_0000065,,,,,,CHEMBL993750,"Antioxidant activity against TPA-induced ROS production in human HL60 cells by 2',7'-dichlorodihydrofluorescein diacetate cellular-based assay",F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL383,HL-60,Homo sapiens,,CHEMBL1159380,1,,J Nat Prod,2003,,,,,23.0,,23000.0,4.362,-0.1770525221357664,-0.1659999999999994,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL301307,ISOAAPTAMINE,,228.25,,2.37,,COc1cc2ccnc3c2c(c1O)N(C)C=C3,IC50,>,55000.0,nM,,,,UO_0000065,,,,,,CHEMBL993750,"Antioxidant activity against TPA-induced ROS production in human HL60 cells by 2',7'-dichlorodihydrofluorescein diacetate cellular-based assay",F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL383,HL-60,Homo sapiens,,CHEMBL1159380,1,,J Nat Prod,2003,,,,,55.0,,55000.0,4.74,0.2009474778642337,0.2120000000000006,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL234658,AAPTAMINE,,228.25,,2.65,,COc1cc2ccnc3c2c(c1OC)NC=C3,IC50,>,55000.0,nM,,,,UO_0000065,,,,,,CHEMBL993750,"Antioxidant activity against TPA-induced ROS production in human HL60 cells by 2',7'-dichlorodihydrofluorescein diacetate cellular-based assay",F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL383,HL-60,Homo sapiens,,CHEMBL1159380,1,,J Nat Prod,2003,,,,,55.0,,55000.0,4.74,0.2009474778642337,0.2120000000000006,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores bajos - potencia
CHEMBL157844,PUUPEHENONE,,328.45,,4.85,,CC1(C)CCC[C@]2(C)[C@H]3C=C4C=C(O)C(=O)C=C4O[C@@]3(C)CC[C@@H]12,IC50,=,27000.0,nM,4.57,,,UO_0000065,,,,,,CHEMBL993750,"Antioxidant activity against TPA-induced ROS production in human HL60 cells by 2',7'-dichlorodihydrofluorescein diacetate cellular-based assay",F,BAO_0000219,cell-based format,,,,,,,,,CHEMBL383,HL-60,Homo sapiens,,CHEMBL1159380,1,,J Nat Prod,2003,,,,,27.0,,27000.0,4.431,-0.1080525221357664,-0.0969999999999995,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL2088268,,,291.35,,3.24,,Cc1c(/N=C/c2ccccc2)c(=O)n(-c2ccccc2)n1C,IC50,=,31260.0,nM,4.5,,,UO_0000065,,,,,,CHEMBL2090029,Antioxidant activity assessed as DPPH free radical scavenging activity incubated for 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2086279,1,,Bioorg Med Chem,2012,,,,,31.26,,31260.0,4.495,-0.0440525221357663,-0.0329999999999994,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL2088269,,,325.8,,3.89,,Cc1c(/N=C/c2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C,IC50,=,31680.0,nM,4.5,,,UO_0000065,,,,,,CHEMBL2090029,Antioxidant activity assessed as DPPH free radical scavenging activity incubated for 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2086279,1,,Bioorg Med Chem,2012,,,,,31.68,,31680.0,4.501,-0.0380525221357661,-0.0269999999999992,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango superior medio - potencia
CHEMBL2088271,,,307.35,,2.94,,Cc1c(/N=C/c2ccc(O)cc2)c(=O)n(-c2ccccc2)n1C,IC50,=,18800.0,nM,4.73,,,UO_0000065,,,,,,CHEMBL2090029,Antioxidant activity assessed as DPPH free radical scavenging activity incubated for 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2086279,1,,Bioorg Med Chem,2012,,,,,18.8,,18800.0,4.274,-0.2650525221357664,-0.2539999999999995,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,valores altos - potencia
CHEMBL2088281,,,319.36,,3.05,,Cc1c(/N=C/c2ccccc2C=O)c(=O)n(-c2ccccc2)n1C,IC50,=,34460.0,nM,4.46,,,UO_0000065,,,,,,CHEMBL2090029,Antioxidant activity assessed as DPPH free radical scavenging activity incubated for 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2086279,1,,Bioorg Med Chem,2012,,,,,34.46,,34460.0,4.537,-0.0020525221357665,0.0090000000000003,4.5390525221357665,4.528,0.9812419040372378,186.41828432494367,0.787,0.5608116046149273,3.3519852330799704,Medio,rango inferior medio - potencia
