Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Unnamed: 48,Normalized Value (nM),Log10 Value (nM),Deviation_from_mean,Deviation_from_median,Mean_log10,Median_log10,Std_log10,Anderson_stat,Anderson_critical_value_5pct,Skewness,Kurtosis,Category,subcategoria,subcategoria_nombre,Stats_count,Stats_mean,Stats_std,Stats_min,Stats_25%,Stats_50%,Stats_75%,Stats_max,Count_Subcategoria
CHEMBL50,QUERCETIN,3.0,,0.0,"1,99",,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,0,8120.0,nM,"5,09",,,UO_0000065,,,,,0.0,CHEMBL2428121,Antioxidant activity assessed as DPPH free radical scavenging activity after 30 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2424586,1,,Eur J Med Chem,2013,,,,,"8,12",,8120.0,3.91,0.327982880161128,0.1590000000000002,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2430829,,,,1.0,"5,13",,COc1ccc(C2CC(=NOC(=O)c3ccc(O)cc3)CC(c3ccc(OC)cc3)N2C)cc1,IC50,0,15000.0,nM,"4,82",,,UO_0000065,,,,,0.0,CHEMBL2433059,Antioxidant activity assessed as DPPH free radical scavenging activity after 20 mins by UV-visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2429721,1,,Med Chem Res,2013,,,,,15,,15000.0,4.176,0.593982880161128,0.4250000000000002,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2430830,,,,0.0,"4,84",,COc1ccc(C2CC(=NOC(=O)c3cc(O)cc(O)c3)CC(c3ccc(OC)cc3)N2C)cc1,IC50,0,12000.0,nM,"4,92",,,UO_0000065,,,,,0.0,CHEMBL2433059,Antioxidant activity assessed as DPPH free radical scavenging activity after 20 mins by UV-visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2429721,1,,Med Chem Res,2013,,,,,12,,12000.0,4.079,0.4969828801611275,0.3279999999999998,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2430813,,,,0.0,"4,54",,COc1ccc(C2CC(=NOC(=O)c3cc(O)c(O)c(O)c3)CC(c3ccc(OC)cc3)N2C)cc1,IC50,0,11000.0,nM,"4,96",,,UO_0000065,,,,,0.0,CHEMBL2433059,Antioxidant activity assessed as DPPH free radical scavenging activity after 20 mins by UV-visible spectrophotometric analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL613712,Radical scavenging activity,,,CHEMBL2429721,1,,Med Chem Res,2013,,,,,11,,11000.0,4.041,0.4589828801611282,0.2900000000000005,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL153,TROLOX,,,0.0,"2,49",,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,IC50,0,6190.0,nM,"5,21",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"6,19",,6190.0,3.792,0.2099828801611276,0.0409999999999999,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435560,,,,0.0,"3,85",,Fc1ccc(NCn2nc(-c3ccc4c(c3)OCCO4)oc2=S)cc1,IC50,0,6480.0,nM,"5,19",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"6,48",,6480.0,3.812,0.2299828801611276,0.0609999999999999,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435569,,,,1.0,"5,02",,S=c1oc(-c2ccc3c(c2)OCCO3)nn1CNc1ccc(Cl)cc1Cl,IC50,0,8710.0,nM,"5,06",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"8,71",,8710.0,3.94,0.3579828801611278,0.189,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2435570,,,,1.0,"5,02",,S=c1oc(-c2ccc3c(c2)OCCO3)nn1CNc1cc(Cl)ccc1Cl,IC50,0,5420.0,nM,"5,27",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"5,42",,5420.0,3.734,0.1519828801611278,-0.0169999999999999,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435580,,,,0.0,"4,02",,Cc1ccccc1NCn1nc(-c2ccc3c(c2)OCCO3)oc1=S,IC50,0,3450.0,nM,"5,46",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"3,45",,3450.0,3.538,-0.0440171198388723,-0.213,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435581,,,,0.0,"4,02",,Cc1ccc(NCn2nc(-c3ccc4c(c3)OCCO4)oc2=S)cc1,IC50,0,5700.0,nM,"5,24",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"5,7",,5700.0,3.756,0.1739828801611276,0.0049999999999998,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435561,,,,0.0,"3,99",,Fc1cccc(F)c1NCn1nc(-c2ccc3c(c2)OCCO3)oc1=S,IC50,0,3320.0,nM,"5,48",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"3,32",,3320.0,3.521,-0.0610171198388722,-0.2299999999999999,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435587,,,,0.0,"1,24",,COC(=O)c1ccc2c(c1)OCCO2,IC50,0,13810.0,nM,"4,86",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"13,81",,13810.0,4.14,0.5579828801611275,0.3889999999999998,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2435562,,,,0.0,"4,13",,Fc1cc(NCn2nc(-c3ccc4c(c3)OCCO4)oc2=S)cc(F)c1F,IC50,0,2920.0,nM,"5,54",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"2,92",,2920.0,3.465,-0.1170171198388723,-0.286,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435582,,,,0.0,"3,72",,COc1ccccc1NCn1nc(-c2ccc3c(c2)OCCO3)oc1=S,IC50,0,6300.0,nM,"5,2",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"6,3",,6300.0,3.799,0.2169828801611277,0.048,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435563,,,,0.0,"4,73",,FC(F)(F)c1ccccc1NCn1nc(-c2ccc3c(c2)OCCO3)oc1=S,IC50,0,9220.0,nM,"5,04",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"9,22",,9220.0,3.965,0.3829828801611277,0.2139999999999999,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2435571,,,,1.0,"5,02",,S=c1oc(-c2ccc3c(c2)OCCO3)nn1CNc1ccc(Cl)c(Cl)c1,IC50,0,6840.0,nM,"5,17",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"6,84",,6840.0,3.835,0.2529828801611278,0.084,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435583,,,,0.0,"3,72",,COc1ccc(NCn2nc(-c3ccc4c(c3)OCCO4)oc2=S)cc1,IC50,0,5830.0,nM,"5,23",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"5,83",,5830.0,3.766,0.1839828801611278,0.0150000000000001,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435588,,,,0.0,"2,17",,S=c1[nH]nc(-c2ccc3c(c2)OCCO3)o1,IC50,0,10620.0,nM,"4,97",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"10,62",,10620.0,4.026,0.4439828801611276,0.2749999999999999,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2435564,,,,0.0,"4,73",,FC(F)(F)c1cccc(NCn2nc(-c3ccc4c(c3)OCCO4)oc2=S)c1,IC50,0,7620.0,nM,"5,12",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"7,62",,7620.0,3.882,0.2999828801611279,0.1310000000000002,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435572,,,,0.0,"4,48",,S=c1oc(-c2ccc3c(c2)OCCO3)nn1CNc1ccccc1Br,IC50,0,12680.0,nM,"4,9",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"12,68",,12680.0,4.103,0.5209828801611276,0.3519999999999998,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2435573,,,,0.0,"4,48",,S=c1oc(-c2ccc3c(c2)OCCO3)nn1CNc1cccc(Br)c1,IC50,0,10800.0,nM,"4,97",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"10,8",,10800.0,4.033,0.4509828801611282,0.2820000000000005,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL1164316,,,,0.0,"2,4",,S=c1[nH]nc(-c2ccccc2)o1,IC50,0,10930.0,nM,"4,96",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"10,93",,10930.0,4.039,0.4569828801611275,0.2879999999999998,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2435565,,,,1.0,"5,75",,FC(F)(F)c1cc(NCn2nc(-c3ccc4c(c3)OCCO4)oc2=S)cc(C(F)(F)F)c1,IC50,0,9320.0,nM,"5,03",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"9,32",,9320.0,3.969,0.3869828801611277,0.2179999999999999,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2435574,,,,0.0,"4,48",,S=c1oc(-c2ccc3c(c2)OCCO3)nn1CNc1ccc(Br)cc1,IC50,0,14660.0,nM,"4,83",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"14,66",,14660.0,4.166,0.5839828801611282,0.4150000000000005,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2435584,,,,0.0,"4,11",,CCOc1ccccc1NCn1nc(-c2ccc3c(c2)OCCO3)oc1=S,IC50,0,5280.0,nM,"5,28",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"5,28",,5280.0,3.723,0.1409828801611277,-0.028,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435558,,,,0.0,"3,71",,S=c1oc(-c2ccc3c(c2)OCCO3)nn1CNc1ccccc1,IC50,0,5140.0,nM,"5,29",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"5,14",,5140.0,3.711,0.1289828801611277,-0.04,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435566,,,,0.0,"4,37",,S=c1oc(-c2ccc3c(c2)OCCO3)nn1CNc1ccccc1Cl,IC50,0,7230.0,nM,"5,14",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"7,23",,7230.0,3.859,0.2769828801611278,0.1080000000000001,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435575,,,,1.0,"5,24",,S=c1oc(-c2ccc3c(c2)OCCO3)nn1CNc1ccc(Br)cc1Br,IC50,0,6410.0,nM,"5,19",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"6,41",,6410.0,3.807,0.2249828801611277,0.056,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435576,,,,0.0,"3,62",,O=[N+]([O-])c1ccccc1NCn1nc(-c2ccc3c(c2)OCCO3)oc1=S,IC50,0,10860.0,nM,"4,96",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"10,86",,10860.0,4.036,0.4539828801611274,0.2849999999999997,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2435559,,,,0.0,"3,85",,Fc1ccccc1NCn1nc(-c2ccc3c(c2)OCCO3)oc1=S,IC50,0,6390.0,nM,"5,19",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"6,39",,6390.0,3.806,0.2239828801611278,0.0550000000000001,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435567,,,,0.0,"4,37",,S=c1oc(-c2ccc3c(c2)OCCO3)nn1CNc1cccc(Cl)c1,IC50,0,6220.0,nM,"5,21",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"6,22",,6220.0,3.794,0.2119828801611278,0.0430000000000001,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435577,,,,0.0,"3,62",,O=[N+]([O-])c1cccc(NCn2nc(-c3ccc4c(c3)OCCO4)oc2=S)c1,IC50,0,8870.0,nM,"5,05",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"8,87",,8870.0,3.948,0.3659828801611278,0.197,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
CHEMBL2434975,,,,0.0,"3,85",,Fc1cccc(NCn2nc(-c3ccc4c(c3)OCCO4)oc2=S)c1,IC50,0,6620.0,nM,"5,18",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"6,62",,6620.0,3.821,0.238982880161128,0.0700000000000002,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435568,,,,0.0,"4,37",,S=c1oc(-c2ccc3c(c2)OCCO3)nn1CNc1ccc(Cl)cc1,IC50,0,7270.0,nM,"5,14",,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"7,27",,7270.0,3.862,0.2799828801611279,0.1110000000000002,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,1,Bajo - Potencia Media,1656.0,4991.787258454106,1629.9626823697647,2400.0,3500.0,4730.0,6500.0,8000.0,1656
CHEMBL2435578,,,,0.0,"3,62",,O=[N+]([O-])c1ccc(NCn2nc(-c3ccc4c(c3)OCCO4)oc2=S)cc1,IC50,0,9950.0,nM,5,,,UO_0000065,,,,,0.0,CHEMBL2438796,Antioxidant activity assessed as ABTS radical scavenging activity after 6 mins,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL2434867,1,,Bioorg Med Chem,2013,,,,,"9,95",,9950.0,3.998,0.415982880161128,0.2470000000000003,3.582017119838872,3.751,0.5912252150784535,178.7651673005303,0.786,-2.1081725006758534,8.750841894948406,Bajo,2,Bajo - Potencia Baja,1654.0,11896.939564691656,2415.4663244112853,8020.0,10000.0,11700.0,13910.0,16670.0,1654
